PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Tambare, P; Meshram, C; Lee, CC; Ramteke, RJ; Imoize, AL				Tambare, Parkash; Meshram, Chandrashekhar; Lee, Cheng-Chi; Ramteke, Rakesh Jagdish; Imoize, Agbotiname Lucky			Performance Measurement System and Quality Management in Data-Driven Industry 4.0: A Review	SENSORS				Review									[Tambare, Parkash] Water Resources & Appl Math Res Lab, Nagpur 440027, Maharashtra, India; [Meshram, Chandrashekhar] Coll Chhindwara Univ, Jaywanti Haksar Govt Postgrad Coll, Dept Post Grad Studies & Res Math, Betul 460001, Madhya Pradesh, India; [Lee, Cheng-Chi] Fu Jen Catholic Univ, Dept Lib & Informat Sci, Res & Dev Ctr Phys Educ Hlth & Informat Technol, New Taipei 24205, Taiwan; [Lee, Cheng-Chi] Asia Univ, Dept Comp Sci & Informat Engn, Taichung 41354, Taiwan; [Ramteke, Rakesh Jagdish] KBC North Maharashtra Univ, Sch Comp Sci, PB 80, Jalgaon 425001, Maharashtra, India; [Imoize, Agbotiname Lucky] Univ Lagos, Fac Engn, Dept Elect & Elect Engn, Lagos 100213, Nigeria; [Imoize, Agbotiname Lucky] Ruhr Univ, Inst Digital Commun, Dept Elect Engn & Informat Technol, D-44801 Bochum, Germany		Meshram, C (通讯作者)，Coll Chhindwara Univ, Jaywanti Haksar Govt Postgrad Coll, Dept Post Grad Studies & Res Math, Betul 460001, Madhya Pradesh, India.; Lee, CC (通讯作者)，Fu Jen Catholic Univ, Dept Lib & Informat Sci, Res & Dev Ctr Phys Educ Hlth & Informat Technol, New Taipei 24205, Taiwan.; Lee, CC (通讯作者)，Asia Univ, Dept Comp Sci & Informat Engn, Taichung 41354, Taiwan.	prakash.tambare058@gmail.com; cs_meshram@rediffmail.com; cdee@mail.fju.edu.tw; rakeshramteke@yahoo.co.in; aimoize@unilag.edu.ng								10	10											JAN	2022	22	1							224	10.3390/s22010224	http://dx.doi.org/10.3390/s22010224													
J	Lackner, S; Gilbert, EM; Vlaeminck, SE; Joss, A; Horn, H; van Loosdrecht, MCM				Lackner, Susanne; Gilbert, Eva M.; Vlaeminck, Siegfried E.; Joss, Adriano; Horn, Harald; van Loosdrecht, Mark C. M.			Full-scale partial nitritation/anammox experiences - An application survey	WATER RESEARCH				Article									[Lackner, Susanne; Gilbert, Eva M.; Horn, Harald] Karlsruhe Inst Technol, Engler Bunte Inst, D-76131 Karlsruhe, Germany; [Vlaeminck, Siegfried E.] Univ Ghent, Lab Microbial Ecol & Technol LabMET, B-9000 Ghent, Belgium; [Joss, Adriano] Swiss Fed Inst Aquat Sci & Technol, Eawag, CH-8600 Dubendorf, Switzerland; [van Loosdrecht, Mark C. M.] Delft Univ Technol, Dept Biotechnol, NL-2628 BC Delft, Netherlands		Lackner, S (通讯作者)，Karlsruhe Inst Technol, Engler Bunte Inst, Engler Bunte Ring 1, D-76131 Karlsruhe, Germany.	susanne.lackner@kit.edu								1058	1226											MAY 15	2014	55						292	303		10.1016/j.watres.2014.02.032	http://dx.doi.org/10.1016/j.watres.2014.02.032													
J	Maguid, E; Yulevich, I; Yannai, M; Kleiner, V; Brongersma, ML; Hasman, E				Maguid, Elhanan; Yulevich, Igor; Yannai, Michael; Kleiner, Vladimir; Brongersma, Mark L.; Hasman, Erez			Multifunctional interleaved geometric-phase dielectric metasurfaces	LIGHT-SCIENCE & APPLICATIONS				Article									[Maguid, Elhanan; Yulevich, Igor; Yannai, Michael; Kleiner, Vladimir; Hasman, Erez] Technion Israel Inst Technol, Fac Mech Engn, Micro & Nanoopt Lab, IL-32000 Haifa, Israel; [Maguid, Elhanan; Yulevich, Igor; Yannai, Michael; Kleiner, Vladimir; Hasman, Erez] Technion Israel Inst Technol, Russell Berrie Nanotechnol Inst, IL-32000 Haifa, Israel; [Brongersma, Mark L.] Stanford Univ, Geballe Lab Adv Mat, 476 Lomita Mall, Stanford, CA 94305 USA		Hasman, E (通讯作者)，Technion Israel Inst Technol, Fac Mech Engn, Micro & Nanoopt Lab, IL-32000 Haifa, Israel.; Hasman, E (通讯作者)，Technion Israel Inst Technol, Russell Berrie Nanotechnol Inst, IL-32000 Haifa, Israel.	mehasman@technion.ac.il								142	148											AUG 11	2017	6								e17027	10.1038/lsa.2017.27	http://dx.doi.org/10.1038/lsa.2017.27													
J	Lupton, D				Lupton, Deborah			The digitally engaged patient: Self-monitoring and self-care in the digital health era	SOCIAL THEORY & HEALTH				Article									Univ Sydney, Dept Sociol & Social Policy, Camperdown, NSW 2006, Australia		Lupton, D (通讯作者)，Univ Sydney, Dept Sociol & Social Policy, RC Mills Bldg,A26,Fisher Rd, Camperdown, NSW 2006, Australia.	deborah.lupton@gmail.com								299	300											AUG	2013	11	3					256	270		10.1057/sth.2013.10	http://dx.doi.org/10.1057/sth.2013.10													
J	Bjornson, E; Ozdogan, O; Larsson, EG				Bjornson, Emil; Ozdogan, Ozgecan; Larsson, Erik G.			Intelligent Reflecting Surface Versus Decode-and-Forward: How Large Surfaces are Needed to Beat Relaying?	IEEE WIRELESS COMMUNICATIONS LETTERS				Article									[Bjornson, Emil; Ozdogan, Ozgecan; Larsson, Erik G.] Linkoping Univ, Dept Elect Engn ISY, S-58183 Linkoping, Sweden		Bjornson, E (通讯作者)，Linkoping Univ, Dept Elect Engn ISY, S-58183 Linkoping, Sweden.	bjornson@liu.se; ozgecan.ozdogan@liu.se; erik.g.larsson@liu.se								276	279											FEB	2020	9	2					244	248		10.1109/LWC.2019.2950624	http://dx.doi.org/10.1109/LWC.2019.2950624													
J	Rahman, MM; Lesch, MF; Horrey, WJ; Strawderman, L				Rahman, Md Mahmudur; Lesch, Mary F.; Horrey, William J.; Strawderman, Lesley			Assessing the utility of TAM, TPB, and UTAUT for advanced driver assistance systems	ACCIDENT ANALYSIS AND PREVENTION				Article									[Rahman, Md Mahmudur; Strawderman, Lesley] Mississippi State Univ, Dept Ind & Syst Engn, POB 9542, Mississippi State, MS 39762 USA; [Lesch, Mary F.; Horrey, William J.] Liberty Mutual Res Inst Safety, 71 Frankland Rd, Hopkinton, MA 01748 USA		Rahman, MM (通讯作者)，Mississippi State Univ, Dept Ind & Syst Engn, POB 9542, Mississippi State, MS 39762 USA.	mahmudur.rahman87@gmail.com								135	139											NOV	2017	108						361	373		10.1016/j.aap.2017.09.011	http://dx.doi.org/10.1016/j.aap.2017.09.011													
J	Haldar, D; Purkait, MK				Haldar, Dibyajyoti; Purkait, Mihir Kumar			A review on the environment-friendly emerging techniques for pretreatment of lignocellulosic biomass: Mechanistic insight and advancements	CHEMOSPHERE				Review									[Haldar, Dibyajyoti; Purkait, Mihir Kumar] Indian Inst Technol Guwahati, Ctr Environm, Gauhati 781039, Assam, India		Haldar, D (通讯作者)，Indian Inst Technol Guwahati, Ctr Environm, Gauhati 781039, Assam, India.; Purkait, MK (通讯作者)，IIT Guwahati, Dept Chem Engn, Gauhati, India.	d.haldar@iitg.ac.in; mihir@iitg.ac.in								81	85											FEB	2021	264		2						128523	10.1016/j.chemosphere.2020.128523	http://dx.doi.org/10.1016/j.chemosphere.2020.128523													
J	Ojha, T; Misra, S; Raghuwanshi, NS				Ojha, Tamoghna; Misra, Sudip; Raghuwanshi, Narendra Singh			Wireless sensor networks for agriculture: The state-of-the-art in practice and future challenges	COMPUTERS AND ELECTRONICS IN AGRICULTURE				Review									[Ojha, Tamoghna; Misra, Sudip] Indian Inst Technol Kharagpur, Sch Informat Technol, Kharagpur, W Bengal, India; [Ojha, Tamoghna; Raghuwanshi, Narendra Singh] Indian Inst Technol Kharagpur, Dept Agr & Food Engn, Kharagpur, W Bengal, India		Ojha, T (通讯作者)，Indian Inst Technol Kharagpur, Sch Informat Technol, Kharagpur, W Bengal, India.	tojha@sit.iitkgp.ernet.in; smisra@sit.iitkgp.ernet.in; nsr@agfe.iitkgp.emet.in								395	404											OCT	2015	118						66	84		10.1016/j.compag.2015.08.011	http://dx.doi.org/10.1016/j.compag.2015.08.011													
J	AlMarzooqi, FA; Al Ghaferi, AA; Saadat, I; Hilal, N				AlMarzooqi, Faisal A.; Al Ghaferi, Amal A.; Saadat, Irfan; Hilal, Nidal			Application of Capacitive Deionisation in water desalination: A review	DESALINATION				Review									[AlMarzooqi, Faisal A.; Al Ghaferi, Amal A.; Saadat, Irfan] Masdar Inst Sci & Technol, Abu Dhabi, U Arab Emirates; [Hilal, Nidal] Swansea Univ, Ctr Water Adv Technol & Environm Res, Swansea SA2 8PP, W Glam, Wales		AlMarzooqi, FA (通讯作者)，Masdar Inst Sci & Technol, POB 54224, Abu Dhabi, U Arab Emirates.	falmarzooqi@masdar.ac.ae								323	339											JUN 2	2014	342				SI		3	15		10.1016/j.desal.2014.02.031	http://dx.doi.org/10.1016/j.desal.2014.02.031													
J	Mollah, MB; Zhao, J; Niyato, D; Guan, YL; Yuen, C; Sun, SM; Lam, KY; Koh, LH				Mollah, Muhammad Bauer; Zhao, Jun; Niyato, Dusit; Guan, Yong Liang; Yuen, Chau; Sun, Sumei; Lam, Kwok-Yan; Koh, Leong Hai			Blockchain for the Internet of Vehicles Towards Intelligent Transportation Systems: A Survey	IEEE INTERNET OF THINGS JOURNAL				Article									[Mollah, Muhammad Bauer; Zhao, Jun; Niyato, Dusit; Lam, Kwok-Yan] Nanyang Technol Univ, Sch Comp Sci & Engn, Singapore 639798, Singapore; [Guan, Yong Liang] Nanyang Technol Univ, Sch Elect & Elect Engn, Singapore 639798, Singapore; [Yuen, Chau] Singapore Univ Technol & Design, Engn Prod Dev Pillar, Singapore 119613, Singapore; [Sun, Sumei] Agcy Sci Technol & Res, Inst Infocomm Res, Singapore 138632, Singapore; [Sun, Sumei] Singapore Inst Technol, Infocomm Technol Cluster, Singapore 138683, Singapore; [Koh, Leong Hai] Nanyang Technol Univ, Energy Res Inst, Singapore 639798, Singapore		Mollah, MB; Zhao, J (通讯作者)，Nanyang Technol Univ, Sch Comp Sci & Engn, Singapore 639798, Singapore.	muhd.bager@ntu.edu.sg; junzhao@ntu.edu.sg; dniyato@ntu.edu.sg; eylguan@ntu.edu.sg; yuenchau@sutd.edu.sg; sunsm@i2r.a-star.edu.sg; kwokyan.lam@ntu.edu.sg; lhkoh@ntu.edu.sg								79	79											MAR 15	2021	8	6					4157	4185		10.1109/JIOT.2020.3028368	http://dx.doi.org/10.1109/JIOT.2020.3028368													
J	Zhang, D; Pee, LG; Cui, LL				Zhang, Dan; Pee, L. G.; Cui, Lili			Artificial intelligence in E-commerce fulfillment: A case study of resource orchestration at Alibaba's Smart Warehouse	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Zhang, Dan] Nankai Univ, Business Sch, Dept Informat Resources Management, Tianjin, Peoples R China; [Pee, L. G.] Nanyang Technol Univ, Wee Kim Wee Sch Commun & Informat, Singapore, Singapore; [Cui, Lili] Shanghai Univ Finance & Econ, Sch Informat Management & Engn, 777 Guoding Rd Yangpu Dist, Shanghai 200433, Peoples R China		Cui, LL (通讯作者)，Shanghai Univ Finance & Econ, Sch Informat Management & Engn, 777 Guoding Rd Yangpu Dist, Shanghai 200433, Peoples R China.	cui.lili@mail.shufe.edu.cn								39	39											APR	2021	57								102304	10.1016/j.ijinfomgt.2020.102304	http://dx.doi.org/10.1016/j.ijinfomgt.2020.102304		JAN 2021											
J	Palomares, V; Casas-Cabanas, M; Castillo-Martinez, E; Han, MH; Rojo, T				Palomares, Veronica; Casas-Cabanas, Montse; Castillo-Martinez, Elizabeth; Han, Man H.; Rojo, Teofilo			Update on Na-based battery materials. A growing research path	ENERGY & ENVIRONMENTAL SCIENCE				Review									[Palomares, Veronica; Rojo, Teofilo] Univ Pais Vasco UPV EHU, Dept Quim Inorgan, Bilbao 48080, Spain; [Casas-Cabanas, Montse; Castillo-Martinez, Elizabeth; Han, Man H.; Rojo, Teofilo] CIC ENERGIGUNE, ED CIC, Minano 01510, Spain		Palomares, V (通讯作者)，Univ Pais Vasco UPV EHU, Dept Quim Inorgan, POB 644, Bilbao 48080, Spain.	trojo@cicenergigune.com								802	820											AUG	2013	6	8					2312	2337		10.1039/c3ee41031e	http://dx.doi.org/10.1039/c3ee41031e													
J	Ding, CS; Li, CL; Li, N; Zhou, ZC				Ding, Cunsheng; Li, Chunlei; Li, Nian; Zhou, Zhengchun			Three-weight cyclic codes and their weight distributions	DISCRETE MATHEMATICS				Article									[Ding, Cunsheng] Hong Kong Univ Sci & Technol, Dept Comp Sci & Engn, Kowloon, Hong Kong, Peoples R China; [Li, Chunlei] Univ Stavanger, Dept Elect Engn & Comp Sci, N-4036 Stavanger, Norway; [Li, Nian] Univ Bergen, Dept Informat, N-5020 Bergen, Norway; [Zhou, Zhengchun] Southwest Jiaotong Univ, Sch Math, Chengdu 610031, Peoples R China		Zhou, ZC (通讯作者)，Southwest Jiaotong Univ, Sch Math, Chengdu 610031, Peoples R China.	cding@ust.hk; chunlei.li@uis.no; nianli.2010@gmail.com; zzc@home.swjtu.edu.cn								71	71											FEB 6	2016	339	2					415	427		10.1016/j.disc.2015.09.001	http://dx.doi.org/10.1016/j.disc.2015.09.001													
J	Gou, XJ; Xu, ZS; Liao, HC; Herrera, F				Gou, Xunjie; Xu, Zeshui; Liao, Huchang; Herrera, Francisco			Consensus Model Handling Minority Opinions and Noncooperative Behaviors in Large-Scale Group Decision-Making Under Double Hierarchy Linguistic Preference Relations	IEEE TRANSACTIONS ON CYBERNETICS				Article									[Gou, Xunjie; Xu, Zeshui; Liao, Huchang] Sichuan Univ, Business Sch, Chengdu 610064, Peoples R China; [Gou, Xunjie; Liao, Huchang; Herrera, Francisco] Univ Granada, Andalusian Res Inst Data Sci & Computat Intellige, Granada 18071, Spain		Xu, ZS (通讯作者)，Sichuan Univ, Business Sch, Chengdu 610064, Peoples R China.	gou_xunjie@163.com; xuzeshui@263.net; liaohuchang@163.com; herrera@decsai.ugr.es								50	50											JAN	2021	51	1					283	296		10.1109/TCYB.2020.2985069	http://dx.doi.org/10.1109/TCYB.2020.2985069													
J	Wang, D; Du, B; Zhang, LP; Xu, YH				Wang, Di; Du, Bo; Zhang, Liangpei; Xu, Yonghao			Adaptive Spectral-Spatial Multiscale Contextual Feature Extraction for Hyperspectral Image Classification	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				Article									[Wang, Di; Zhang, Liangpei; Xu, Yonghao] Wuhan Univ, State Key Lab Informat Engn Surveying Mapping & R, Wuhan 430079, Peoples R China; [Wang, Di; Du, Bo; Zhang, Liangpei; Xu, Yonghao] Wuhan Univ, Inst Artificial Intelligence, Wuhan 430072, Peoples R China; [Du, Bo] Wuhan Univ, Sch Comp Sci, Wuhan 430072, Peoples R China		Zhang, LP (通讯作者)，Wuhan Univ, State Key Lab Informat Engn Surveying Mapping & R, Wuhan 430079, Peoples R China.	wd74108520@gmail.com; dubo@whu.edu.cn; zlp62@whu.edu.cn; yonghaoxu@ieee.org								32	32											MAR	2021	59	3					2461	2477		10.1109/TGRS.2020.2999957	http://dx.doi.org/10.1109/TGRS.2020.2999957													
J	Nhu, VH; Hoang, ND; Nguyen, H; Ngo, PTT; Bui, TT; Hoa, PV; Samui, P; Bui, DT				Viet-Ha Nhu; Nhat-Duc Hoang; Hieu Nguyen; Phuong Thao Thi Ngo; Tinh Thanh Bui; Pham Viet Hoa; Samui, Pijush; Dieu Tien Bui			Effectiveness assessment of Keras based deep learning with different robust optimization algorithms for shallow landslide susceptibility mapping at tropical area	CATENA				Article									[Viet-Ha Nhu] Hanoi Univ Min & Geol, Dept Geol Geotech Engn, Hanoi, Vietnam; [Nhat-Duc Hoang] Duy Tan Univ, Fac Civil Engn, Inst Res & Dev, Da Nang, Vietnam; [Hieu Nguyen; Phuong Thao Thi Ngo] Duy Tan Univ, Inst Res & Dev, Da Nang, Vietnam; [Tinh Thanh Bui] Hanoi Univ Min & Geol, Dept Prospecting & Explorat Geol, Hanoi, Vietnam; [Pham Viet Hoa] Vietnam Acad Sci & Technol, Ho Chi Minh City Inst Resources Geog, Mac Dinh Chi 1,1 Dist, Ho Chi Minh City, Vietnam; [Samui, Pijush] Ton Duc Thang Univ, Geog Informat Sci Res Grp, Ho Chi Minh City, Vietnam; [Samui, Pijush] Ton Duc Thang Univ, Fac Environm & Labour Safety, Ho Chi Minh City, Vietnam; [Dieu Tien Bui] Univ South Eastern Norway, Dept Business & IT, GIS Grp, N-3800 Bo I Telemark, Norway		Samui, P (通讯作者)，Ton Duc Thang Univ, Geog Informat Sci Res Grp, Ho Chi Minh City, Vietnam.	nhuvietha@humg.edu.vn; hoangnhatduc@duytan.edu.vn; ngotphuongthao5@duytan.edu.vn; pvhoa@hcmig.vast.vn; pijush.samui@tdtu.edu.vn; dieu.t.bui@usn.no								63	63											MAY	2020	188								104458	10.1016/j.catena.2020.104458	http://dx.doi.org/10.1016/j.catena.2020.104458													
J	Holmberg, K; Andersson, P; Nylund, NO; Makela, K; Erdemir, A				Holmberg, Kenneth; Andersson, Peter; Nylund, Nils-Olof; Makela, Kari; Erdemir, Ali			Global energy consumption due to friction in trucks and buses	TRIBOLOGY INTERNATIONAL				Article									[Holmberg, Kenneth; Andersson, Peter; Nylund, Nils-Olof; Makela, Kari] VTT Tech Res Ctr Finland, FI-02044 Espoo, Finland; [Erdemir, Ali] Argonne Natl Lab, Argonne, IL 60439 USA		Holmberg, K (通讯作者)，VTT Tech Res Ctr Finland, POB 1000, FI-02044 Espoo, Finland.	kenneth.holmberg@vtt.fi								249	259											OCT	2014	78						94	114		10.1016/j.triboint.2014.05.004	http://dx.doi.org/10.1016/j.triboint.2014.05.004													
J	He, DB; Zeadally, S				He, Debiao; Zeadally, Sherali			Authentication Protocol for an Ambient Assisted Living System	IEEE COMMUNICATIONS MAGAZINE				Article									[He, Debiao] Wuhan Univ, Wuhan, Peoples R China; [Zeadally, Sherali] Univ Kentucky, Coll Commun & Informat, Lexington, KY 40506 USA		He, DB (通讯作者)，Wuhan Univ, Wuhan, Peoples R China.	hedebiao@163.com; szeadally@uky.edu								166	167											JAN	2015	53	1					71	77		10.1109/MCOM.2015.7010518	http://dx.doi.org/10.1109/MCOM.2015.7010518													
J	Strasser, BJ; Baudry, J; Mahr, D; Sanchez, G; Tancoigne, E				Strasser, Bruno J.; Baudry, Jerome; Mahr, Dana; Sanchez, Gabriela; Tancoigne, Elise			"Citizen Science"? Rethinking Science and Public Participation	SCIENCE AND TECHNOLOGY STUDIES				Article									[Strasser, Bruno J.; Baudry, Jerome; Mahr, Dana; Sanchez, Gabriela; Tancoigne, Elise] Univ Geneva, Geneva, Switzerland		Strasser, BJ (通讯作者)，Univ Geneva, Geneva, Switzerland.	bruno.strasser@unige.ch								115	119												2019	32	2					52	76																
J	Reyna, A; Martin, C; Chen, J; Soler, E; Diaz, M				Reyna, Ana; Martin, Cristian; Chen, Jaime; Soler, Enrique; Diaz, Manuel			On blockchain and its integration with loT. Challenges and opportunities	FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE				Article									[Reyna, Ana; Martin, Cristian; Chen, Jaime; Soler, Enrique; Diaz, Manuel] Univ Malaga, Dept Languages & Comp Sci, Boulevar Louis Pasteur 35, E-29071 Malaga, Spain		Reyna, A (通讯作者)，Univ Malaga, Dept Languages & Comp Sci, Boulevar Louis Pasteur 35, E-29071 Malaga, Spain.	reyna@lcc.uma.es; cmf@lcc.uma.es; hfc@lcc.uma.es; esc@lcc.uma.es; mdr@lcc.uma.es								608	620											NOV	2018	88						173	190		10.1016/j.future.2018.05.046	http://dx.doi.org/10.1016/j.future.2018.05.046													
J	Jiang, LX; Zhang, LG; Li, CQ; Wu, J				Jiang, Liangxiao; Zhang, Lungan; Li, Chaoqun; Wu, Jia			A Correlation-Based Feature Weighting Filter for Naive Bayes	IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING				Article									[Jiang, Liangxiao] China Univ Geosci, Dept Comp Sci, Wuhan 430074, Hubei, Peoples R China; [Zhang, Lungan] China Univ Geosci, Hubei Key Lab Intelligent Geoinformat Proc, Wuhan 430074, Hubei, Peoples R China; [Li, Chaoqun] China Univ Geosci, Dept Math, Wuhan 430074, Hubei, Peoples R China; [Wu, Jia] Macquarie Univ, Dept Comp, Sydney, NSW 2109, Australia		Jiang, LX (通讯作者)，China Univ Geosci, Dept Comp Sci, Wuhan 430074, Hubei, Peoples R China.	ljiang@cug.edu.cn; lunganzhang@gmail.com; chqli@cug.edu.cn; jia.wu@mq.edu.au								113	119											FEB 1	2019	31	2					201	213		10.1109/TKDE.2018.2836440	http://dx.doi.org/10.1109/TKDE.2018.2836440													
J	Kawamoto, H				Kawamoto, Haruo			Lignin pyrolysis reactions	JOURNAL OF WOOD SCIENCE				Review									[Kawamoto, Haruo] Kyoto Univ, Grad Sch Energy Sci, Sakyo Ku, Kyoto 6068501, Japan		Kawamoto, H (通讯作者)，Kyoto Univ, Grad Sch Energy Sci, Sakyo Ku, Kyoto 6068501, Japan.	kawamoto@energy.kyoto-u.ac.jp								250	251											APR	2017	63	2					117	132		10.1007/s10086-016-1606-z	http://dx.doi.org/10.1007/s10086-016-1606-z													
J	Li, CZ; Chen, Z; Xue, F; Kong, XTR; Xiao, B; Lai, XL; Zhao, YY				Li, Clyde Zhengdao; Chen, Zhe; Xue, Fan; Kong, Xiang T. R.; Xiao, Bing; Lai, Xulu; Zhao, Yiyu			A blockchain- and IoT-based smart product-service system for the sustainability of prefabricated housing construction	JOURNAL OF CLEANER PRODUCTION				Article									[Li, Clyde Zhengdao; Chen, Zhe; Lai, Xulu; Zhao, Yiyu] Shenzhen Univ, Coll Civil & Transportat Engn, Shenzhen, Peoples R China; [Xue, Fan] Univ Hong Kong, Dept Real Estate & Construct, Hong Kong, Peoples R China; [Kong, Xiang T. R.] Shenzhen Univ, Coll Econ, Collaborat Res Ctr Supply Chain Innovat, Dept Transportat Econ & Logist Management, Shenzhen, Peoples R China; [Xiao, Bing] Lingnan Univ, Fac Social Sci, Hong Kong, Peoples R China		Kong, XTR (通讯作者)，Shenzhen Univ, Coll Econ, Collaborat Res Ctr Supply Chain Innovat, Dept Transportat Econ & Logist Management, Shenzhen, Peoples R China.	kongxtr@szu.edu.cn								43	43											MAR 1	2021	286								125391	10.1016/j.jclepro.2020.125391	http://dx.doi.org/10.1016/j.jclepro.2020.125391													
J	Bruns, A; Harrington, S; Hurcombe, E				Bruns, Axel; Harrington, Stephen; Hurcombe, Edward			'Corona? 5G? or both?': the dynamics of COVID-19/5G conspiracy theories on Facebook	MEDIA INTERNATIONAL AUSTRALIA				Article									[Bruns, Axel; Harrington, Stephen; Hurcombe, Edward] Queensland Univ Technol, Kelvin Grove, Qld, Australia		Bruns, A (通讯作者)，Queensland Univ Technol, Digital Media Res Ctr, Kelvin Grove, Qld 4059, Australia.	a.bruns@qut.edu.au								78	82											NOV	2020	177	1			SI		12	29	1329878X20946113	10.1177/1329878X20946113	http://dx.doi.org/10.1177/1329878X20946113		AUG 2020											
J	Kulmanov, M; Khan, MA; Hoehndorf, R				Kulmanov, Maxat; Khan, Mohammed Asif; Hoehndorf, Robert			DeepGO: predicting protein functions from sequence and interactions using a deep ontology-aware classifier	BIOINFORMATICS				Article									[Kulmanov, Maxat; Khan, Mohammed Asif; Hoehndorf, Robert] King Abdullah Univ Sci & Technol, Computat Biosci Res Ctr, Comp Elect & Math Sci & Engn Div, Thuwal 239556900, Saudi Arabia		Hoehndorf, R (通讯作者)，King Abdullah Univ Sci & Technol, Computat Biosci Res Ctr, Comp Elect & Math Sci & Engn Div, Thuwal 239556900, Saudi Arabia.	robert.hoehndorf@kaust.edu.sa								167	169											FEB 15	2018	34	4					660	668		10.1093/bioinformatics/btx624	http://dx.doi.org/10.1093/bioinformatics/btx624													
