PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Zheng, Y; Capra, L; Wolfson, O; Yang, H				Zheng, Yu; Capra, Licia; Wolfson, Ouri; Yang, Hai			Urban Computing: Concepts, Methodologies, and Applications	ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY				Article									[Zheng, Yu] Microsoft Res, Beijing 100080, Peoples R China; [Capra, Licia] UCL, Dept Comp Sci, London WC1E 6BT, England; [Wolfson, Ouri] Univ Illinois, Dept Comp Sci, Chicago, IL USA; [Yang, Hai] Hong Kong Univ Sci & Technol, Dept Civil & Environm Engn, Kowloon, Hong Kong, Peoples R China		Zheng, Y (通讯作者)，Microsoft Res, Bldg 2,5 Danling St, Beijing 100080, Peoples R China.	yuzheng@microsoft.com; ucaclca@ucl.ac.uk; wolfson@cs.uic.edu; cehyang@ust.hk								707	743											JUN	2014	5	3							38	10.1145/2629592	http://dx.doi.org/10.1145/2629592													
J	Kim, JH; Kim, BG; Roy, PP; Jeong, DM				Kim, Ji-Hae; Kim, Byung-Gyu; Roy, Partha Pratim; Jeong, Da-Mi			Efficient Facial Expression Recognition Algorithm Based on Hierarchical Deep Neural Network Structure	IEEE ACCESS				Article									[Kim, Ji-Hae; Kim, Byung-Gyu; Jeong, Da-Mi] Sookmyung Womens Univ, Dept IT Engn, Seoul, South Korea; [Roy, Partha Pratim] IIT Roorkee, Sch Comp Sci & Engn, Roorkee, Uttar Pradesh, India		Kim, BG (通讯作者)，Sookmyung Womens Univ, Dept IT Engn, Seoul, South Korea.	bg.kim@sookmyung.ac.kr								103	107												2019	7						41273	41285		10.1109/ACCESS.2019.2907327	http://dx.doi.org/10.1109/ACCESS.2019.2907327													
J	McKinnon, EA; Love, OP				McKinnon, Emily A.; Love, Oliver P.			Ten years tracking the migrations of small landbirds: Lessons learned in the golden age of bio-logging	AUK				Review									[McKinnon, Emily A.; Love, Oliver P.] Univ Windsor, Dept Biol Sci, Windsor, ON, Canada; [McKinnon, Emily A.] Univ Manitoba, Access Program, Winnipeg, MB, Canada; [McKinnon, Emily A.] Univ Manitoba, Extended Educ, Aboriginal Focus Program, Winnipeg, MB, Canada		McKinnon, EA (通讯作者)，Univ Windsor, Dept Biol Sci, Windsor, ON, Canada.; McKinnon, EA (通讯作者)，Univ Manitoba, Access Program, Winnipeg, MB, Canada.; McKinnon, EA (通讯作者)，Univ Manitoba, Extended Educ, Aboriginal Focus Program, Winnipeg, MB, Canada.	emilymckinnon12@gmail.com								78	88											OCT	2018	135	4					834	856		10.1642/AUK-17-202.1	http://dx.doi.org/10.1642/AUK-17-202.1													
J	Doherty, MW; Manson, NB; Delaney, P; Jelezko, F; Wrachtrup, J; Hollenberg, LCL				Doherty, Marcus W.; Manson, Neil B.; Delaney, Paul; Jelezko, Fedor; Wrachtrup, Joerg; Hollenberg, Lloyd C. L.			The nitrogen-vacancy colour centre in diamond	PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				Review									[Doherty, Marcus W.; Hollenberg, Lloyd C. L.] Univ Melbourne, Sch Phys, Melbourne, Vic 3010, Australia; [Doherty, Marcus W.; Manson, Neil B.] Australian Natl Univ, Res Sch Phys & Engn, Laser Phys Ctr, Canberra, ACT 0200, Australia; [Delaney, Paul] Queens Univ Belfast, Sch Math & Phys, Belfast BT7 1NN, Antrim, North Ireland; [Jelezko, Fedor] Univ Ulm, Inst Quantenopt, D-89073 Ulm, Germany; [Wrachtrup, Joerg] Univ Stuttgart, Inst Phys 3, D-70550 Stuttgart, Germany; [Wrachtrup, Joerg] Univ Stuttgart, Res Ctr SCOPE, D-70550 Stuttgart, Germany; [Delaney, Paul] Tyndall Natl Inst, Cork, Ireland		Doherty, MW (通讯作者)，Univ Melbourne, Sch Phys, Melbourne, Vic 3010, Australia.	marcus.doherty@anu.edu.au								1450	1508											JUL 1	2013	528	1					1	45		10.1016/j.physrep.2013.02.001	http://dx.doi.org/10.1016/j.physrep.2013.02.001													
J	Xia, HS; An, WY; Li, JZ; Zhang, ZP				Xia, Huosong; An, Wuyue; Li, Jiaze; Zhang, Zuopeng (Justin)			Outlier knowledge management for extreme public health events: Understanding public opinions about COVID-19 based on microblog data	SOCIO-ECONOMIC PLANNING SCIENCES				Article									[Xia, Huosong; An, Wuyue] Wuhan Text Univ, Sch Management, Wuhan 430073, Peoples R China; [Li, Jiaze] Zhengzhou Univ, Sch Software, Zhengzhou 450000, Peoples R China; [Xia, Huosong] Res Ctr Enterprise Decis Support, Key Res Inst Humanities & Social Sci Univ Hubei P, Wuhan 430073, Peoples R China; [Zhang, Zuopeng (Justin)] Univ North Florida, Coggin Coll Business, Jacksonville, FL 32224 USA		Zhang, ZP (通讯作者)，Univ North Florida, Coggin Coll Business, Jacksonville, FL 32224 USA.	justin.zhang@unf.edu								10	10											MAR	2022	80								100941	10.1016/j.seps.2020.100941	http://dx.doi.org/10.1016/j.seps.2020.100941													
J	Shah, AV; Srivastava, VK; Mohanty, SS; Varjani, S				Shah, Anil V.; Srivastava, Vijay Kumar; Mohanty, Swayansu Sabyasachi; Varjani, Sunita			Municipal solid waste as a sustainable resource for energy production: State-of-the-art review	JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING				Review									[Shah, Anil V.; Mohanty, Swayansu Sabyasachi; Varjani, Sunita] Gujarat Pollut Control Board, Gandhinagar 382010, Gujarat, India; [Shah, Anil V.; Srivastava, Vijay Kumar; Varjani, Sunita] Sankalchand Patel Univ, Sankalchand Patel Vidyadham, Visnagar 384315, Gujarat, India; [Mohanty, Swayansu Sabyasachi] Cent Univ Gujarat, Gandhinagar 382030, Gujarat, India		Varjani, S (通讯作者)，Gujarat Pollut Control Board, Gandhinagar 382010, Gujarat, India.	drsvs18@gmail.com								68	68											AUG	2021	9	4							105717	10.1016/j.jece.2021.105717	http://dx.doi.org/10.1016/j.jece.2021.105717		JUN 2021											
J	Pei, YY; Zhang, XL; Hui, ZY; Zhou, JY; Huang, X; Sun, GZ; Huang, W				Pei, Yangyang; Zhang, Xiaoli; Hui, Zengyu; Zhou, Jinyuan; Huang, Xiao; Sun, Gengzhi; Huang, Wei			Ti3C2TX MXene for Sensing Applications: Recent Progress, Design Principles, and Future Perspectives	ACS NANO				Review									[Pei, Yangyang; Zhang, Xiaoli; Hui, Zengyu; Huang, Xiao; Sun, Gengzhi; Huang, Wei] Northwestern Polytech Univ, Frontiers Sci Ctr Flexible Elect, Xian Inst Flexible Elect IFE, Xian 710072, Peoples R China; [Pei, Yangyang; Zhang, Xiaoli; Hui, Zengyu; Huang, Xiao; Sun, Gengzhi; Huang, Wei] Northwestern Polytech Univ, Xian Inst Biomed Mat & Engn, Xian 710072, Peoples R China; [Zhou, Jinyuan] Lanzhou Univ, Sch Phys Sci & Technol, Lanzhou 730000, Peoples R China; [Sun, Gengzhi; Huang, Wei] Nanjing Tech Univ NanjingTech, Inst Adv Mat IAM, Nanjing 211816, Peoples R China; [Sun, Gengzhi] Henan Polytech Univ, Sch Mat Sci & Engn, Jiaozuo 454003, Henan, Peoples R China		Sun, GZ; Huang, W (通讯作者)，Northwestern Polytech Univ, Frontiers Sci Ctr Flexible Elect, Xian Inst Flexible Elect IFE, Xian 710072, Peoples R China.; Sun, GZ; Huang, W (通讯作者)，Northwestern Polytech Univ, Xian Inst Biomed Mat & Engn, Xian 710072, Peoples R China.; Sun, GZ; Huang, W (通讯作者)，Nanjing Tech Univ NanjingTech, Inst Adv Mat IAM, Nanjing 211816, Peoples R China.; Sun, GZ (通讯作者)，Henan Polytech Univ, Sch Mat Sci & Engn, Jiaozuo 454003, Henan, Peoples R China.	iamgzsun@nwpu.edu.cn; iamwhuang@nwpu.edu.cn								111	113											MAR 23	2021	15	3					3996	4017		10.1021/acsnano.1c00248	http://dx.doi.org/10.1021/acsnano.1c00248		MAR 2021											
J	Fridman, WH; Zitvogel, L; Sautes-Fridman, C; Kroemer, G				Fridman, Wolf H.; Zitvogel, Laurence; Sautes-Fridman, Catherine; Kroemer, Guido			The immune contexture in cancer prognosis and treatment	NATURE REVIEWS CLINICAL ONCOLOGY				Review									[Fridman, Wolf H.; Sautes-Fridman, Catherine] INSERM, Canc Immune Control & Escape Team, UMRS 1138, Cordeliers Res Centre, Paris, France; [Fridman, Wolf H.; Sautes-Fridman, Catherine; Kroemer, Guido] Paris Descartes Univ Paris 5, Sorbonne Paris Cite, INSERM, UMRS 1138,Cordeliers Res Centre, Paris, France; [Fridman, Wolf H.; Sautes-Fridman, Catherine; Kroemer, Guido] Univ Pierre & Marie Curie UPMC Paris 6, UMRS 1138, Sorbonne Univ, Cordeliers Res Ctr, 15 Rue Ecole Med, F-75006 Paris, France; [Zitvogel, Laurence] Inst Gustave Roussy Canc Campus GRCC, INSERM, U1015, 14 Rue Edouard Vaillant, F-94805 Villejuif, France; [Kroemer, Guido] INSERM, UMRS 1138, Equipe Labellisee Ligue Natl Contrele Canc 11, Cordeliers Res Ctr, 15 Rue Ecole Med, F-75006 Paris, France; [Kroemer, Guido] GRCC, Metabol & Cell Biol Platforms, 114 Rue Edouard Vaillant, F-94805 Villejuif, France; [Kroemer, Guido] Hopital Europeen Georges Pompidou, AP HP, Pole Biol, 20 Rue Leblanc, F-75015 Paris, France; [Kroemer, Guido] Karolinska Univ Hosp, Dept Womens & Childrens Hlth, Karolinska Inst, H2 00, S-17176 Stockholm, Sweden		Fridman, WH (通讯作者)，INSERM, Canc Immune Control & Escape Team, UMRS 1138, Cordeliers Res Centre, Paris, France.; Fridman, WH; Kroemer, G (通讯作者)，Paris Descartes Univ Paris 5, Sorbonne Paris Cite, INSERM, UMRS 1138,Cordeliers Res Centre, Paris, France.; Fridman, WH; Kroemer, G (通讯作者)，Univ Pierre & Marie Curie UPMC Paris 6, UMRS 1138, Sorbonne Univ, Cordeliers Res Ctr, 15 Rue Ecole Med, F-75006 Paris, France.; Kroemer, G (通讯作者)，INSERM, UMRS 1138, Equipe Labellisee Ligue Natl Contrele Canc 11, Cordeliers Res Ctr, 15 Rue Ecole Med, F-75006 Paris, France.; Kroemer, G (通讯作者)，GRCC, Metabol & Cell Biol Platforms, 114 Rue Edouard Vaillant, F-94805 Villejuif, France.; Kroemer, G (通讯作者)，Hopital Europeen Georges Pompidou, AP HP, Pole Biol, 20 Rue Leblanc, F-75015 Paris, France.; Kroemer, G (通讯作者)，Karolinska Univ Hosp, Dept Womens & Childrens Hlth, Karolinska Inst, H2 00, S-17176 Stockholm, Sweden.	herve.fridman@crc.jussieu.fr; kroemer@orange.fr								1024	1048											DEC	2017	14	12					717	734		10.1038/nrclinonc.2017.101	http://dx.doi.org/10.1038/nrclinonc.2017.101													
J	Smailhodzic, E; Hooijsma, W; Boonstra, A; Langley, DJ				Smailhodzic, Edin; Hooijsma, Wyanda; Boonstra, Albert; Langley, David J.			Social media use in healthcare: A systematic review of effects on patients and on their relationship with healthcare professionals	BMC HEALTH SERVICES RESEARCH				Review									[Smailhodzic, Edin; Hooijsma, Wyanda; Boonstra, Albert; Langley, David J.] Univ Groningen, Fac Econ & Business, Groningen, Netherlands; [Langley, David J.] Netherlands Org Appl Sci Res, TNO, Groningen, Netherlands		Smailhodzic, E (通讯作者)，Univ Groningen, Fac Econ & Business, Groningen, Netherlands.	e.smailhodzic@rug.nl								282	286											AUG 26	2016	16								442	10.1186/s12913-016-1691-0	http://dx.doi.org/10.1186/s12913-016-1691-0													
J	Zhang, BC; Gao, YH; Zhang, LJ; Zhou, YH				Zhang, Baocai; Gao, Yihong; Zhang, Lanjun; Zhou, Yihua			The plant cell wall: Biosynthesis, construction, and functions	JOURNAL OF INTEGRATIVE PLANT BIOLOGY				Review									[Zhang, Baocai; Gao, Yihong; Zhang, Lanjun; Zhou, Yihua] Chinese Acad Sci, Innovat Acad Seed Design, Inst Genet & Dev Biol, State Key Lab Plant Genom, Beijing 100101, Peoples R China; [Gao, Yihong; Zhou, Yihua] Univ Chinese Acad Sci, Beijing 100049, Peoples R China		Zhou, YH (通讯作者)，Chinese Acad Sci, Innovat Acad Seed Design, Inst Genet & Dev Biol, State Key Lab Plant Genom, Beijing 100101, Peoples R China.; Zhou, YH (通讯作者)，Univ Chinese Acad Sci, Beijing 100049, Peoples R China.	yhzhou@genetics.ac.cn								56	59											JAN	2021	63	1					251	272		10.1111/jipb.13055	http://dx.doi.org/10.1111/jipb.13055													
J	Yin, CL; Zhu, YF; Fei, JL; He, XZ				Yin, Chuanlong; Zhu, Yuefei; Fei, Jinlong; He, Xinzheng			A Deep Learning Approach for Intrusion Detection Using Recurrent Neural Networks	IEEE ACCESS				Article									[Yin, Chuanlong; Zhu, Yuefei; Fei, Jinlong; He, Xinzheng] State Key Lab Math Engn & Adv Comp, Zhengzhou 450001, Henan, Peoples R China		Yin, CL (通讯作者)，State Key Lab Math Engn & Adv Comp, Zhengzhou 450001, Henan, Peoples R China.	dragonyincl@163.com								615	654												2017	5						21954	21961		10.1109/ACCESS.2017.2762418	http://dx.doi.org/10.1109/ACCESS.2017.2762418													
J	Ovartchaiyapong, P; Lee, KW; Myers, BA; Jayich, ACB				Ovartchaiyapong, Preeti; Lee, Kenneth W.; Myers, Bryan A.; Jayich, Ania C. Bleszynski			Dynamic strain-mediated coupling of a single diamond spin to a mechanical resonator	NATURE COMMUNICATIONS				Article									[Ovartchaiyapong, Preeti; Lee, Kenneth W.; Myers, Bryan A.; Jayich, Ania C. Bleszynski] Univ Calif Santa Barbara, Dept Phys, Santa Barbara, CA 93106 USA		Jayich, ACB (通讯作者)，Univ Calif Santa Barbara, Dept Phys, Broida Hall, Santa Barbara, CA 93106 USA.	ania@physics.ucsb.edu								242	246											JUL	2014	5								4429	10.1038/ncomms5429	http://dx.doi.org/10.1038/ncomms5429													
J	Krenn, M; Huber, M; Fickler, R; Lapkiewicz, R; Ramelow, S; Zeilinger, A				Krenn, Mario; Huber, Marcus; Fickler, Robert; Lapkiewicz, Radek; Ramelow, Sven; Zeilinger, Anton			Generation and confirmation of a (100 x 100)-dimensional entangled quantum system	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				Article									[Krenn, Mario; Fickler, Robert; Lapkiewicz, Radek; Ramelow, Sven; Zeilinger, Anton] Austrian Acad Sci, Inst Quantum Opt & Quantum Informat, A-1090 Vienna, Austria; [Krenn, Mario; Fickler, Robert; Lapkiewicz, Radek; Ramelow, Sven; Zeilinger, Anton] Univ Vienna, Fac Phys, Vienna Ctr Quantum Sci & Technol, A-1090 Vienna, Austria; [Huber, Marcus] Univ Bristol, Dept Math, Bristol BS8 1TW, Avon, England; [Huber, Marcus] Inst Ciencies Foton, E-08860 Castelldefels, Barcelona, Spain; [Huber, Marcus] Univ Autonoma Barcelona, Dept Fis, E-08193 Bellaterra, Barcelona, Spain		Krenn, M (通讯作者)，Austrian Acad Sci, Inst Quantum Opt & Quantum Informat, A-1090 Vienna, Austria.	mario.krenn@univie.ac.at; anton.zeilinger@univie.ac.at								218	221											APR 29	2014	111	17					6243	6247		10.1073/pnas.1402365111	http://dx.doi.org/10.1073/pnas.1402365111													
J	Puttnam, BJ; Rademacher, G; Luis, RS				Puttnam, Benjamin J.; Rademacher, Georg; Luis, Ruben S.			Space-division multiplexing for optical fiber communications	OPTICA				Review									[Puttnam, Benjamin J.; Rademacher, Georg; Luis, Ruben S.] Natl Inst Informat & Commun Technol NICT, 4-2-1 Nukui Kitamachi, Koganei, Tokyo 1848759, Japan		Puttnam, BJ (通讯作者)，Natl Inst Informat & Commun Technol NICT, 4-2-1 Nukui Kitamachi, Koganei, Tokyo 1848759, Japan.	ben@nict.go.jp								53	53											SEP 20	2021	8	9					1186	1203		10.1364/OPTICA.427631	http://dx.doi.org/10.1364/OPTICA.427631													
J	Rhee, HW; Zou, P; Udeshi, ND; Martell, JD; Mootha, VK; Carr, SA; Ting, AY				Rhee, Hyun-Woo; Zou, Peng; Udeshi, Namrata D.; Martell, Jeffrey D.; Mootha, Vamsi K.; Carr, Steven A.; Ting, Alice Y.			Proteomic Mapping of Mitochondria in Living Cells via Spatially Restricted Enzymatic Tagging	SCIENCE				Article									[Rhee, Hyun-Woo; Zou, Peng; Martell, Jeffrey D.; Ting, Alice Y.] MIT, Dept Chem, Cambridge, MA 02139 USA; [Udeshi, Namrata D.; Mootha, Vamsi K.; Carr, Steven A.; Ting, Alice Y.] Broad Inst MIT & Harvard, Cambridge, MA 02142 USA; [Mootha, Vamsi K.] Massachusetts Gen Hosp, Dept Mol Biol, Boston, MA 02115 USA; [Mootha, Vamsi K.] Harvard Univ, Sch Med, Dept Syst Biol, Boston, MA 02115 USA		Ting, AY (通讯作者)，MIT, Dept Chem, Cambridge, MA 02139 USA.	ating@mit.edu								679	691											MAR 15	2013	339	6125					1328	1331		10.1126/science.1230593	http://dx.doi.org/10.1126/science.1230593													
J	Numan, M; Subhan, F; Khan, WZ; Hakak, S; Haider, S; Reddy, GT; Jolfaei, A; Alazab, M				Numan, Muhammad; Subhan, Fazli; Khan, Wazir Zada; Hakak, Saqib; Haider, Sajjad; Reddy, G. Thippa; Jolfaei, Alireza; Alazab, Mamoun			A Systematic Review on Clone Node Detection in Static Wireless Sensor Networks	IEEE ACCESS				Review									[Numan, Muhammad; Subhan, Fazli; Haider, Sajjad] Natl Univ Modern Languages, Dept Comp Sci, Islamabad 44000, Pakistan; [Khan, Wazir Zada] Jazan Univ, Dept CS & IS, Jazan 45142, Saudi Arabia; [Hakak, Saqib] Univ Northern British Columbia, Dept Comp Sci, Prince George, BC V2N 4Z9, Canada; [Reddy, G. Thippa] Vellore Inst Technol, Sch Informat Technol & Engn, Vellore 632014, Tamil Nadu, India; [Jolfaei, Alireza] Macquarie Univ, Dept Comp, Sydney, NSW 2113, Australia; [Alazab, Mamoun] Charles Darwin Univ, Coll Engn IT & Environm, Casuarina, NT 0909, Australia		Alazab, M (通讯作者)，Charles Darwin Univ, Coll Engn IT & Environm, Casuarina, NT 0909, Australia.	mamoun.alazab@cdu.edu.au								76	76												2020	8						65450	65461		10.1109/ACCESS.2020.2983091	http://dx.doi.org/10.1109/ACCESS.2020.2983091													
J	Viriyasitavat, W; Hoonsopon, D				Viriyasitavat, Wattana; Hoonsopon, Danupol			Blockchain characteristics and consensus in modern business processes	JOURNAL OF INDUSTRIAL INFORMATION INTEGRATION				Article									[Viriyasitavat, Wattana] Chulalongkorn Univ, Fac Commerce & Accountancy, Dept Stat, Business Informat Technol Devis, Bangkok 10330, Thailand; [Hoonsopon, Danupol] Chulalongkorn Univ, Fac Commerce & Accountancy, Dept Mkt, Bangkok 10330, Thailand		Viriyasitavat, W (通讯作者)，Chulalongkorn Univ, Fac Commerce & Accountancy, Dept Stat, Business Informat Technol Devis, Bangkok 10330, Thailand.	hardgolf@gmail.com								151	155											MAR	2019	13						32	39		10.1016/j.jii.2018.07.004	http://dx.doi.org/10.1016/j.jii.2018.07.004													
J	Baniata, H; Anaqreh, A; Kertesz, A				Baniata, Hamza; Anaqreh, Ahmad; Kertesz, Attila			PF-BTS: A Privacy-Aware Fog-enhanced Blockchain-assisted task scheduling	INFORMATION PROCESSING & MANAGEMENT				Article									[Baniata, Hamza; Kertesz, Attila] Univ Szeged, Dept Software Engn, H-6720 Szeged, Hungary; [Anaqreh, Ahmad] Univ Szeged, Dept Computat Optimizat, H-6720 Szeged, Hungary		Baniata, H (通讯作者)，Univ Szeged, Dept Software Engn, H-6720 Szeged, Hungary.	baniatah@inf.u-szeged.hu								45	45											JAN	2021	58	1							102393	10.1016/j.ipm.2020.102393	http://dx.doi.org/10.1016/j.ipm.2020.102393													
J	Bao, ZK; Wang, CG				Bao, Zongke; Wang, Chenguang			A multi-agent knowledge integration process for enterprise management innovation from the perspective of neural network	INFORMATION PROCESSING & MANAGEMENT				Article									[Bao, Zongke] Zhejiang Univ Finance & Econ, Sch Accounting, Hangzhou, Zhejiang, Peoples R China; [Wang, Chenguang] China Three Gorges Univ, Sch Econ & Management, Yichang, Hubei, Peoples R China		Wang, CG (通讯作者)，China Three Gorges Univ, Sch Econ & Management, Yichang, Hubei, Peoples R China.	chenguangwang@email.poe.edu.pl								14	14											MAR	2022	59	2							102873	10.1016/j.ipm.2022.102873	http://dx.doi.org/10.1016/j.ipm.2022.102873													
J	Luo, FX; Cao, GF; Mulligan, K; Li, X				Luo, Feixiong; Cao, Guofeng; Mulligan, Kevin; Li, Xiang			Explore spatiotemporal and demographic characteristics of human mobility via Twitter: A case study of Chicago	APPLIED GEOGRAPHY				Article									[Luo, Feixiong; Cao, Guofeng; Mulligan, Kevin] Texas Tech Univ, Dept Geosci, Lubbock, TX 79409 USA; [Li, Xiang] E China Normal Univ, Key Lab Geog Informat Sci, New York, NY USA		Cao, GF (通讯作者)，Texas Tech Univ, Dept Geosci, Lubbock, TX 79409 USA.	feixiong.luo@ttu.edu; guofeng.cao@ttu.edu; kevin.mulligan@ttu.edu; xli@geo.ecnu.edu.cn								122	122											MAY	2016	70						11	25		10.1016/j.apgeog.2016.03.001	http://dx.doi.org/10.1016/j.apgeog.2016.03.001													
J	Jose, J; Gautam, N; Tiwari, M; Tiwari, T; Suresh, A; Sundararaj, V; Rejeesh, MR				Jose, Jais; Gautam, Neha; Tiwari, Mohit; Tiwari, Tripti; Suresh, Arjun; Sundararaj, Vinu; Rejeesh, M. R.			An image quality enhancement scheme employing adolescent identity search algorithm in the NSST domain for multimodal medical image fusion	BIOMEDICAL SIGNAL PROCESSING AND CONTROL				Article									[Jose, Jais] Amity Univ, Amity Inst Geoinformat & Remote Sensing, Noida, India; [Gautam, Neha] JAIN Deemed Univ, Fac Engn & Technol, Bengaluru, Karnataka, India; [Tiwari, Mohit] Bharati Vidyapeeths Coll Engn, Dept Comp Sci & Engn, New Delhi, India; [Tiwari, Tripti] Bharati Vidyapeeth Deemed Univ, Management Studies, Pune, Maharashtra, India; [Suresh, Arjun] Amity Univ, Amity Inst Environm Sci, Noida, India; [Sundararaj, Vinu; Rejeesh, M. R.] Anna Univ, Dept Elect & Commun, Chennai, Tamil Nadu, India		Jose, J (通讯作者)，Amity Univ, Amity Inst Geoinformat & Remote Sensing, Noida, India.; Sundararaj, V; Rejeesh, MR (通讯作者)，Anna Univ, Dept Elect & Commun, Chennai, Tamil Nadu, India.	jaisjose.phd@gmail.com; vinovinu2020@gmail.com; rejeeshmr@gmail.com								72	72											APR	2021	66								102480	10.1016/j.bspc.2021.102480	http://dx.doi.org/10.1016/j.bspc.2021.102480		FEB 2021											
J	Huth, AG; de Heer, WA; Griffiths, TL; Theunissen, FE; Gallant, JL				Huth, Alexander G.; de Heer, Wendy A.; Griffiths, Thomas L.; Theunissen, Frederic E.; Gallant, Jack L.			Natural speech reveals the semantic maps that tile human cerebral cortex	NATURE				Article									[Huth, Alexander G.; Griffiths, Thomas L.; Theunissen, Frederic E.; Gallant, Jack L.] Univ Calif Berkeley, Helen Wills Neurosci Inst, Berkeley, CA 94720 USA; [de Heer, Wendy A.; Griffiths, Thomas L.; Theunissen, Frederic E.; Gallant, Jack L.] Univ Calif Berkeley, Dept Psychol, 3210 Tolman Hall, Berkeley, CA 94720 USA		Gallant, JL (通讯作者)，Univ Calif Berkeley, Helen Wills Neurosci Inst, Berkeley, CA 94720 USA.; Gallant, JL (通讯作者)，Univ Calif Berkeley, Dept Psychol, 3210 Tolman Hall, Berkeley, CA 94720 USA.	gallant@berkeley.edu								565	580											APR 28	2016	532	7600					453	+		10.1038/nature17637	http://dx.doi.org/10.1038/nature17637													
